Info;Testing script A
Duration;2603;insert ; 1;
Duration;2300;remove ; 0;
Duration;7;insert ; 1;
Duration;501;tryFind ; 1;
Duration;6;tryFind ; 1;
Duration;3;tryFind ; 1;
Duration;4;tryFind ; 1;
Duration;3;tryFind ; 1;
Duration;4;tryFind ; 1;
Duration;8;insert ; 2;
Duration;9;insert ; 3;
Duration;5;tryFind ; 3;
Duration;38;remove ; 2;
Duration;5;tryFind ; 2;
Duration;8;tryFind ; 2;
Duration;7;tryFind ; 2;
Duration;24;insert ; 3;
Duration;10;tryFind ; 3;
Duration;17;tryFind ; 3;
Duration;6;tryFind ; 3;
Duration;6;tryFind ; 3;
Duration;16;tryFind ; 3;
Duration;7;tryFind ; 3;
Duration;12;remove ; 2;
Duration;12;insert ; 3;
Duration;7;tryFind ; 3;
Duration;5;tryFind ; 3;
Duration;11;insert ; 4;
Duration;7;tryFind ; 4;
Duration;5;tryFind ; 4;
Duration;14;remove ; 3;
Duration;6;tryFind ; 3;
Duration;5;tryFind ; 3;
Duration;6;insert ; 4;
Duration;6;tryFind ; 4;
Duration;5;tryFind ; 4;
Duration;5;tryFind ; 4;
Duration;6;tryFind ; 4;
Duration;6;tryFind ; 4;
Duration;7;tryFind ; 4;
Duration;13;remove ; 3;
Duration;6;tryFind ; 3;
Duration;9;insert ; 4;
Duration;5;tryFind ; 4;
Duration;7;tryFind ; 4;
Duration;1193;insert ; 5;
Duration;10;insert ; 6;
Duration;9;insert ; 7;
Duration;10;insert ; 8;
Duration;56;insert ; 9;
Duration;12;tryFind ; 9;
Duration;11;insert ; 10;
Duration;8;tryFind ; 10;
Duration;12;insert ; 11;
Duration;6;tryFind ; 11;
Duration;5;tryFind ; 11;
Duration;8;tryFind ; 11;
Duration;8;tryFind ; 11;
Duration;11;insert ; 12;
Duration;22;remove ; 11;
Duration;8;tryFind ; 11;
Duration;10;insert ; 12;
Duration;8;tryFind ; 12;
Duration;15;tryFind ; 12;
Duration;48;tryFind ; 12;
Duration;12;tryFind ; 12;
Duration;14;tryFind ; 12;
Duration;8;tryFind ; 12;
Duration;8;tryFind ; 12;
Duration;8;tryFind ; 12;
Duration;8;tryFind ; 12;
Duration;12;insert ; 13;
Duration;8;tryFind ; 13;
Duration;8;tryFind ; 13;
Duration;8;tryFind ; 13;
Duration;11;insert ; 14;
Duration;14;remove ; 13;
Duration;11;insert ; 14;
Duration;8;tryFind ; 14;
Duration;8;tryFind ; 14;
Duration;11;insert ; 15;
Duration;8;tryFind ; 15;
Duration;28;remove ; 14;
Duration;8;tryFind ; 14;
Duration;8;tryFind ; 14;
Duration;8;tryFind ; 14;
Duration;15;remove ; 13;
Duration;8;tryFind ; 13;
Duration;15;remove ; 12;
Duration;16;remove ; 11;
Duration;18;remove ; 10;
Duration;7;tryFind ; 10;
Duration;7;tryFind ; 10;
Duration;10;insert ; 11;
Duration;14;tryFind ; 11;
Duration;8;tryFind ; 11;
Duration;10;insert ; 12;
Duration;37;remove ; 11;
Duration;7;tryFind ; 11;
Duration;8;tryFind ; 11;
Duration;17;remove ; 10;
Duration;13;remove ; 9;
Duration;10;insert ; 10;
Duration;8;tryFind ; 10;
Duration;6;tryFind ; 10;
Duration;22;remove ; 9;
Duration;18;remove ; 8;
