Duration;123;10;tryFind ;
Duration;6;10;tryFind ;
Duration;3;10;tryFind ;
Duration;3;10;tryFind ;
Duration;2;10;tryFind ;
Duration;3;10;tryFind ;
Duration;2;10;tryFind ;
Duration;3;10;tryFind ;
Duration;2;10;tryFind ;
Duration;3;10;tryFind ;
Duration;3;20;tryFind ;
Duration;4;20;tryFind ;
Duration;4;20;tryFind ;
Duration;5;20;tryFind ;
Duration;4;20;tryFind ;
Duration;4;20;tryFind ;
Duration;3;20;tryFind ;
Duration;4;20;tryFind ;
Duration;3;20;tryFind ;
Duration;2;20;tryFind ;
Duration;4;30;tryFind ;
Duration;5;30;tryFind ;
Duration;5;30;tryFind ;
Duration;5;30;tryFind ;
Duration;6;30;tryFind ;
Duration;5;30;tryFind ;
Duration;4;30;tryFind ;
Duration;3;30;tryFind ;
Duration;3;30;tryFind ;
Duration;4;30;tryFind ;
Duration;5;40;tryFind ;
Duration;6;40;tryFind ;
Duration;5;40;tryFind ;
Duration;5;40;tryFind ;
Duration;5;40;tryFind ;
Duration;4;40;tryFind ;
Duration;4;40;tryFind ;
Duration;5;40;tryFind ;
Duration;2;40;tryFind ;
Duration;5;40;tryFind ;
Duration;3;50;tryFind ;
Duration;4;50;tryFind ;
Duration;4;50;tryFind ;
Duration;5;50;tryFind ;
Duration;5;50;tryFind ;
Duration;3;50;tryFind ;
Duration;5;50;tryFind ;
Duration;3;50;tryFind ;
Duration;5;50;tryFind ;
Duration;5;50;tryFind ;
Duration;5;60;tryFind ;
Duration;5;60;tryFind ;
Duration;6;60;tryFind ;
Duration;5;60;tryFind ;
Duration;5;60;tryFind ;
Duration;4;60;tryFind ;
Duration;5;60;tryFind ;
Duration;5;60;tryFind ;
Duration;3;60;tryFind ;
Duration;5;60;tryFind ;
Duration;5;70;tryFind ;
Duration;3;70;tryFind ;
Duration;6;70;tryFind ;
Duration;4;70;tryFind ;
Duration;3;70;tryFind ;
Duration;6;70;tryFind ;
Duration;3;70;tryFind ;
Duration;5;70;tryFind ;
Duration;5;70;tryFind ;
Duration;2;70;tryFind ;
Duration;5;80;tryFind ;
Duration;6;80;tryFind ;
Duration;4;80;tryFind ;
Duration;5;80;tryFind ;
Duration;5;80;tryFind ;
Duration;4;80;tryFind ;
Duration;5;80;tryFind ;
Duration;6;80;tryFind ;
Duration;5;80;tryFind ;
Duration;5;80;tryFind ;
Duration;6;90;tryFind ;
Duration;5;90;tryFind ;
Duration;5;90;tryFind ;
Duration;5;90;tryFind ;
Duration;2;90;tryFind ;
Duration;6;90;tryFind ;
Duration;5;90;tryFind ;
Duration;6;90;tryFind ;
Duration;4;90;tryFind ;
Duration;5;90;tryFind ;
Duration;6;100;tryFind ;
Duration;5;100;tryFind ;
Duration;5;100;tryFind ;
Duration;5;100;tryFind ;
Duration;5;100;tryFind ;
Duration;6;100;tryFind ;
Duration;5;100;tryFind ;
Duration;3;100;tryFind ;
Duration;6;100;tryFind ;
Duration;5;100;tryFind ;
Duration;5;110;tryFind ;
Duration;4;110;tryFind ;
Duration;5;110;tryFind ;
Duration;4;110;tryFind ;
Duration;6;110;tryFind ;
Duration;5;110;tryFind ;
Duration;4;110;tryFind ;
Duration;3;110;tryFind ;
Duration;6;110;tryFind ;
Duration;3;110;tryFind ;
Duration;6;120;tryFind ;
Duration;6;120;tryFind ;
Duration;5;120;tryFind ;
Duration;6;120;tryFind ;
Duration;6;120;tryFind ;
Duration;5;120;tryFind ;
Duration;8;120;tryFind ;
Duration;6;120;tryFind ;
Duration;6;120;tryFind ;
Duration;5;120;tryFind ;
Duration;7;130;tryFind ;
Duration;6;130;tryFind ;
Duration;6;130;tryFind ;
Duration;6;130;tryFind ;
Duration;5;130;tryFind ;
Duration;6;130;tryFind ;
Duration;6;130;tryFind ;
Duration;5;130;tryFind ;
Duration;6;130;tryFind ;
Duration;6;130;tryFind ;
Duration;4;140;tryFind ;
Duration;7;140;tryFind ;
Duration;5;140;tryFind ;
Duration;6;140;tryFind ;
Duration;5;140;tryFind ;
Duration;6;140;tryFind ;
Duration;6;140;tryFind ;
Duration;5;140;tryFind ;
Duration;6;140;tryFind ;
Duration;6;140;tryFind ;
Duration;6;150;tryFind ;
Duration;6;150;tryFind ;
Duration;6;150;tryFind ;
Duration;8;150;tryFind ;
Duration;6;150;tryFind ;
Duration;3;150;tryFind ;
Duration;5;150;tryFind ;
Duration;7;150;tryFind ;
Duration;5;150;tryFind ;
Duration;6;150;tryFind ;
Duration;6;160;tryFind ;
Duration;6;160;tryFind ;
Duration;5;160;tryFind ;
Duration;5;160;tryFind ;
Duration;5;160;tryFind ;
Duration;6;160;tryFind ;
Duration;7;160;tryFind ;
Duration;6;160;tryFind ;
Duration;6;160;tryFind ;
Duration;7;160;tryFind ;
Duration;7;170;tryFind ;
Duration;4;170;tryFind ;
Duration;6;170;tryFind ;
Duration;6;170;tryFind ;
Duration;7;170;tryFind ;
Duration;6;170;tryFind ;
Duration;8;170;tryFind ;
Duration;6;170;tryFind ;
Duration;4;170;tryFind ;
Duration;6;170;tryFind ;
Duration;7;180;tryFind ;
Duration;6;180;tryFind ;
Duration;6;180;tryFind ;
Duration;6;180;tryFind ;
Duration;6;180;tryFind ;
Duration;5;180;tryFind ;
Duration;6;180;tryFind ;
Duration;6;180;tryFind ;
Duration;6;180;tryFind ;
Duration;2;180;tryFind ;
Duration;6;190;tryFind ;
Duration;7;190;tryFind ;
Duration;7;190;tryFind ;
Duration;6;190;tryFind ;
Duration;7;190;tryFind ;
Duration;5;190;tryFind ;
Duration;5;190;tryFind ;
Duration;5;190;tryFind ;
Duration;7;190;tryFind ;
Duration;5;190;tryFind ;
Duration;7;200;tryFind ;
Duration;7;200;tryFind ;
Duration;6;200;tryFind ;
Duration;7;200;tryFind ;
Duration;7;200;tryFind ;
Duration;6;200;tryFind ;
Duration;7;200;tryFind ;
Duration;6;200;tryFind ;
Duration;4;200;tryFind ;
Duration;7;200;tryFind ;
Duration;6;210;tryFind ;
Duration;6;210;tryFind ;
Duration;3;210;tryFind ;
Duration;7;210;tryFind ;
Duration;6;210;tryFind ;
Duration;7;210;tryFind ;
Duration;7;210;tryFind ;
Duration;5;210;tryFind ;
Duration;7;210;tryFind ;
Duration;7;210;tryFind ;
Duration;7;220;tryFind ;
Duration;6;220;tryFind ;
Duration;7;220;tryFind ;
Duration;7;220;tryFind ;
Duration;6;220;tryFind ;
Duration;7;220;tryFind ;
Duration;7;220;tryFind ;
Duration;6;220;tryFind ;
Duration;6;220;tryFind ;
Duration;6;220;tryFind ;
Duration;5;230;tryFind ;
Duration;7;230;tryFind ;
Duration;6;230;tryFind ;
Duration;7;230;tryFind ;
Duration;7;230;tryFind ;
Duration;5;230;tryFind ;
Duration;7;230;tryFind ;
Duration;7;230;tryFind ;
Duration;5;230;tryFind ;
Duration;5;230;tryFind ;
Duration;7;240;tryFind ;
Duration;6;240;tryFind ;
Duration;6;240;tryFind ;
Duration;4;240;tryFind ;
Duration;7;240;tryFind ;
Duration;5;240;tryFind ;
Duration;8;240;tryFind ;
Duration;6;240;tryFind ;
Duration;3;240;tryFind ;
Duration;7;240;tryFind ;
Duration;8;250;tryFind ;
Duration;5;250;tryFind ;
Duration;5;250;tryFind ;
Duration;7;250;tryFind ;
Duration;5;250;tryFind ;
Duration;6;250;tryFind ;
Duration;6;250;tryFind ;
Duration;7;250;tryFind ;
Duration;7;250;tryFind ;
Duration;5;250;tryFind ;
Duration;7;260;tryFind ;
Duration;7;260;tryFind ;
Duration;8;260;tryFind ;
Duration;5;260;tryFind ;
Duration;6;260;tryFind ;
Duration;7;260;tryFind ;
Duration;6;260;tryFind ;
Duration;8;260;tryFind ;
Duration;7;260;tryFind ;
Duration;6;260;tryFind ;
Duration;7;270;tryFind ;
Duration;7;270;tryFind ;
Duration;4;270;tryFind ;
Duration;4;270;tryFind ;
Duration;7;270;tryFind ;
Duration;7;270;tryFind ;
Duration;4;270;tryFind ;
Duration;6;270;tryFind ;
Duration;6;270;tryFind ;
Duration;5;270;tryFind ;
Duration;5;280;tryFind ;
Duration;3;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;280;tryFind ;
Duration;8;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;280;tryFind ;
Duration;7;290;tryFind ;
Duration;7;290;tryFind ;
Duration;7;290;tryFind ;
Duration;7;290;tryFind ;
Duration;7;290;tryFind ;
Duration;8;290;tryFind ;
Duration;5;290;tryFind ;
Duration;7;290;tryFind ;
Duration;7;290;tryFind ;
Duration;9;290;tryFind ;
Duration;7;300;tryFind ;
Duration;8;300;tryFind ;
Duration;7;300;tryFind ;
Duration;6;300;tryFind ;
Duration;8;300;tryFind ;
Duration;6;300;tryFind ;
Duration;8;300;tryFind ;
Duration;6;300;tryFind ;
Duration;7;300;tryFind ;
Duration;6;300;tryFind ;
Duration;6;310;tryFind ;
Duration;5;310;tryFind ;
Duration;6;310;tryFind ;
Duration;5;310;tryFind ;
Duration;8;310;tryFind ;
Duration;7;310;tryFind ;
Duration;6;310;tryFind ;
Duration;7;310;tryFind ;
Duration;7;310;tryFind ;
Duration;7;310;tryFind ;
Duration;7;320;tryFind ;
Duration;7;320;tryFind ;
Duration;6;320;tryFind ;
Duration;21;320;tryFind ;
Duration;7;320;tryFind ;
Duration;6;320;tryFind ;
