Info;Testing script A
Duration;0;insert ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;insert ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;removeAt ; 1;
Duration;0;getIndexOf ; 1;
Duration;0;insert ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;removeAt ; 1;
Duration;0;insert ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;removeAt ; 1;
Duration;0;insert ; 2;
Duration;709;removeAt ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;getIndexOf ; 1;
Duration;0;at ; 1;
Duration;0;insert ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;removeAt ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;insert ; 2;
Duration;0;at ; 2;
Duration;0;removeAt ; 1;
Duration;0;insert ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;removeAt ; 1;
Duration;0;at ; 1;
Duration;0;insert ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;removeAt ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;getIndexOf ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;insert ; 2;
Duration;0;removeAt ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;getIndexOf ; 1;
Duration;0;at ; 1;
Duration;0;at ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;at ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;removeAt ; 0;
Duration;0;insert ; 1;
Duration;0;insert ; 2;
Duration;0;insert ; 3;
Duration;0;removeAt ; 2;
Duration;0;insert ; 3;
Duration;0;insert ; 4;
Duration;0;getIndexOf ; 4;
Duration;0;removeAt ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;getIndexOf ; 3;
Duration;0;getIndexOf ; 3;
Duration;0;removeAt ; 2;
Duration;0;insert ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;getIndexOf ; 3;
Duration;0;at ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;removeAt ; 3;
Duration;0;removeAt ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;at ; 2;
Duration;0;insert ; 3;
Duration;0;at ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;removeAt ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;removeAt ; 2;
Duration;0;removeAt ; 1;
Duration;0;at ; 1;
Duration;0;getIndexOf ; 1;
Duration;0;at ; 1;
Duration;0;insert ; 2;
Duration;0;insert ; 3;
Duration;0;at ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;insert ; 5;
Duration;0;at ; 5;
Duration;0;at ; 5;
Duration;0;insert ; 6;
Duration;0;removeAt ; 5;
Duration;0;at ; 5;
Duration;0;removeAt ; 4;
Duration;0;at ; 4;
Duration;0;at ; 4;
Duration;0;removeAt ; 3;
Duration;0;removeAt ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;insert ; 3;
Duration;0;removeAt ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;getIndexOf ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;at ; 2;
Duration;0;insert ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;insert ; 5;
Duration;0;at ; 5;
Duration;0;insert ; 6;
Duration;0;removeAt ; 5;
Duration;0;insert ; 6;
Duration;0;removeAt ; 5;
Duration;0;at ; 5;
Duration;0;at ; 5;
Duration;0;getIndexOf ; 5;
Duration;0;removeAt ; 4;
Duration;0;removeAt ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;getIndexOf ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;at ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;insert ; 5;
Duration;0;removeAt ; 4;
Duration;0;at ; 4;
Duration;0;removeAt ; 3;
Duration;0;at ; 3;
Duration;0;insert ; 4;
Duration;0;at ; 4;
Duration;0;at ; 4;
Duration;0;getIndexOf ; 4;
Duration;0;insert ; 5;
Duration;0;insert ; 6;
Duration;0;insert ; 7;
Duration;0;removeAt ; 6;
Duration;0;at ; 6;
Duration;0;removeAt ; 5;
Duration;0;at ; 5;
Duration;0;insert ; 6;
Duration;0;insert ; 7;
Duration;0;removeAt ; 6;
Duration;0;getIndexOf ; 6;
Duration;0;removeAt ; 5;
Duration;0;at ; 5;
Duration;0;at ; 5;
Duration;0;insert ; 6;
Duration;0;at ; 6;
Duration;0;removeAt ; 5;
Duration;0;insert ; 6;
Duration;0;getIndexOf ; 6;
Duration;0;at ; 6;
Duration;0;at ; 6;
Duration;0;getIndexOf ; 6;
Duration;0;insert ; 7;
Duration;0;at ; 7;
Duration;0;at ; 7;
Duration;0;at ; 7;
Duration;0;at ; 7;
Duration;0;at ; 7;
Duration;0;insert ; 8;
Duration;0;insert ; 9;
Duration;0;insert ; 10;
Duration;0;at ; 10;
Duration;0;insert ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;removeAt ; 10;
Duration;0;removeAt ; 9;
Duration;0;removeAt ; 8;
Duration;0;insert ; 9;
Duration;0;removeAt ; 8;
Duration;0;removeAt ; 7;
Duration;0;getIndexOf ; 7;
Duration;0;at ; 7;
Duration;0;insert ; 8;
Duration;0;removeAt ; 7;
Duration;0;insert ; 8;
Duration;0;insert ; 9;
Duration;0;at ; 9;
Duration;0;getIndexOf ; 9;
Duration;0;at ; 9;
Duration;0;at ; 9;
Duration;0;at ; 9;
Duration;0;insert ; 10;
Duration;0;at ; 10;
Duration;0;at ; 10;
Duration;0;at ; 10;
Duration;0;at ; 10;
Duration;0;insert ; 11;
Duration;0;at ; 11;
Duration;0;at ; 11;
Duration;0;insert ; 12;
Duration;0;insert ; 13;
Duration;0;at ; 13;
Duration;0;getIndexOf ; 13;
Duration;0;insert ; 14;
Duration;0;insert ; 15;
Duration;0;removeAt ; 14;
Duration;0;at ; 14;
Duration;0;removeAt ; 13;
Duration;0;at ; 13;
Duration;0;removeAt ; 12;
