Info;Testing script A;;;;;;;;
Duration;1045;tryFind ;0;;;;poèet;suma èasov;priemer
Duration;5;tryFind ;122;;;;;;
Duration;4;tryFind ;122;;;;;;
Duration;12;remove ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;16;remove ;120;;;;;;
Duration;3;tryFind ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;6;insert ;121;;;;;;
Duration;17;remove ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;15;remove ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;7;tryFind ;119;;;;;;
Duration;19;remove ;118;;;;;;
Duration;9;tryFind ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;10;remove ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;6;insert ;118;;;;;;
Duration;12;remove ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;10;remove ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;18;remove ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;5;tryFind ;115;;;;;;
Duration;10;remove ;114;;;;;;
Duration;7;insert ;115;;;;;;
Duration;17;remove ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;12;remove ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;8;remove ;112;;;;;;
Duration;5;tryFind ;112;;;;;;
Duration;6;insert ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;17;remove ;112;;;;;;
Duration;3;tryFind ;112;;;;;;
Duration;9;remove ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;6;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;4;tryFind ;111;;;;;;
Duration;17;remove ;110;;;;;;
Duration;8;remove ;109;;;;;;
Duration;6;tryFind ;109;;;;;;
Duration;5;tryFind ;109;;;;;;
Duration;4;tryFind ;109;;;;;;
Duration;3;tryFind ;109;;;;;;
Duration;3;tryFind ;109;;;;;;
Duration;4;tryFind ;109;;;;;;
Duration;10;remove ;108;;;;;;
Duration;4;tryFind ;108;;;;;;
Duration;6;insert ;109;;;;;;
Duration;5;tryFind ;109;;;;;;
Duration;5;tryFind ;109;;;;;;
Duration;8;insert ;110;;;;;;
Duration;8;insert ;111;;;;;;
Duration;14;tryFind ;111;;;;;;
Duration;9;tryFind ;111;;;;;;
Duration;8;tryFind ;111;;;;;;
Duration;6;tryFind ;111;;;;;;
Duration;6;tryFind ;111;;;;;;
Duration;8;tryFind ;111;;;;;;
Duration;10;insert ;112;;;;;;
Duration;6;insert ;113;;;;;;
Duration;10;tryFind ;113;;;;;;
Duration;6;tryFind ;113;;;;;;
Duration;21;remove ;112;;;;;;
Duration;12;remove ;111;;;;;;
Duration;10;tryFind ;111;;;;;;
Duration;11;insert ;112;;;;;;
Duration;16;insert ;113;;;;;;
Duration;21;remove ;112;;;;;;
Duration;17;remove ;111;;;;;;
Duration;20;remove ;110;;;;;;
Duration;10;tryFind ;110;;;;;;
Duration;13;tryFind ;110;;;;;;
Duration;13;insert ;111;;;;;;
Duration;14;insert ;112;;;;;;
Duration;8;tryFind ;112;;;;;;
Duration;8;tryFind ;112;;;;;;
Duration;6;tryFind ;112;;;;;;
Duration;3;tryFind ;112;;;;;;
Duration;7;insert ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;8;insert ;114;;;;;;
Duration;3;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;18;remove ;113;;;;;;
Duration;9;remove ;112;;;;;;
Duration;8;tryFind ;112;;;;;;
Duration;8;tryFind ;112;;;;;;
Duration;8;insert ;113;;;;;;
Duration;10;insert ;114;;;;;;
Duration;13;tryFind ;114;;;;;;
Duration;12;tryFind ;114;;;;;;
Duration;11;tryFind ;114;;;;;;
Duration;41;remove ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;5;insert ;114;;;;;;
Duration;24;tryFind ;114;;;;;;
Duration;11;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;8;insert ;115;;;;;;
Duration;18;remove ;114;;;;;;
Duration;12;remove ;113;;;;;;
Duration;6;insert ;114;;;;;;
Duration;17;remove ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;5;tryFind ;113;;;;;;
Duration;6;tryFind ;113;;;;;;
Duration;4;tryFind ;113;;;;;;
Duration;9;insert ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;6;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;3;tryFind ;114;;;;;;
Duration;5;tryFind ;114;;;;;;
Duration;4;tryFind ;114;;;;;;
Duration;5;insert ;115;;;;;;
Duration;6;tryFind ;115;;;;;;
Duration;4;tryFind ;115;;;;;;
Duration;6;tryFind ;115;;;;;;
Duration;7;insert ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;3;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;5;insert ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;16;tryFind ;117;;;;;;
Duration;50;remove ;116;;;;;;
Duration;13;tryFind ;116;;;;;;
Duration;7;tryFind ;116;;;;;;
Duration;6;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;8;insert ;117;;;;;;
Duration;36;remove ;116;;;;;;
Duration;11;tryFind ;116;;;;;;
Duration;14;insert ;117;;;;;;
Duration;15;tryFind ;117;;;;;;
Duration;14;tryFind ;117;;;;;;
Duration;13;tryFind ;117;;;;;;
Duration;9;tryFind ;117;;;;;;
Duration;8;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;5;tryFind ;117;;;;;;
Duration;7;insert ;118;;;;;;
Duration;7;insert ;119;;;;;;
Duration;10;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;12;remove ;117;;;;;;
Duration;5;insert ;118;;;;;;
Duration;6;tryFind ;118;;;;;;
Duration;8;tryFind ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;4;tryFind ;118;;;;;;
Duration;3;tryFind ;118;;;;;;
Duration;7;insert ;119;;;;;;
Duration;6;insert ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;7;insert ;121;;;;;;
Duration;9;tryFind ;121;;;;;;
Duration;16;tryFind ;121;;;;;;
Duration;10;tryFind ;121;;;;;;
Duration;7;tryFind ;121;;;;;;
Duration;39;remove ;120;;;;;;
Duration;14;tryFind ;120;;;;;;
Duration;12;tryFind ;120;;;;;;
Duration;16;tryFind ;120;;;;;;
Duration;36;remove ;119;;;;;;
Duration;8;insert ;120;;;;;;
Duration;11;tryFind ;120;;;;;;
Duration;12;tryFind ;120;;;;;;
Duration;17;tryFind ;120;;;;;;
Duration;23;remove ;119;;;;;;
Duration;25;remove ;118;;;;;;
Duration;18;insert ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;13;tryFind ;119;;;;;;
Duration;18;remove ;118;;;;;;
Duration;10;tryFind ;118;;;;;;
Duration;10;tryFind ;118;;;;;;
Duration;8;tryFind ;118;;;;;;
Duration;21;insert ;119;;;;;;
Duration;27;insert ;120;;;;;;
Duration;41;remove ;119;;;;;;
Duration;35;remove ;118;;;;;;
Duration;23;insert ;119;;;;;;
Duration;23;insert ;120;;;;;;
Duration;9;tryFind ;120;;;;;;
Duration;16;insert ;121;;;;;;
Duration;8;tryFind ;121;;;;;;
Duration;11;remove ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;10;remove ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;11;remove ;118;;;;;;
Duration;16;remove ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;7;insert ;118;;;;;;
Duration;10;remove ;117;;;;;;
Duration;6;tryFind ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;6;insert ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;6;tryFind ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;7;insert ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;7;insert ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;5;insert ;121;;;;;;
Duration;11;remove ;120;;;;;;
Duration;7;insert ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;7;insert ;122;;;;;;
Duration;6;insert ;123;;;;;;
Duration;4;tryFind ;123;;;;;;
Duration;5;insert ;124;;;;;;
Duration;5;tryFind ;124;;;;;;
Duration;5;tryFind ;124;;;;;;
Duration;6;tryFind ;124;;;;;;
Duration;5;tryFind ;124;;;;;;
Duration;1;tryFind ;124;;;;;;
Duration;5;tryFind ;124;;;;;;
Duration;19;remove ;123;;;;;;
Duration;5;tryFind ;123;;;;;;
Duration;6;insert ;124;;;;;;
Duration;11;remove ;123;;;;;;
Duration;12;remove ;122;;;;;;
Duration;6;tryFind ;122;;;;;;
Duration;11;remove ;121;;;;;;
Duration;6;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;4;tryFind ;121;;;;;;
Duration;6;tryFind ;121;;;;;;
Duration;6;insert ;122;;;;;;
Duration;31;remove ;121;;;;;;
Duration;16;insert ;122;;;;;;
Duration;6;insert ;123;;;;;;
Duration;8;tryFind ;123;;;;;;
Duration;4;tryFind ;123;;;;;;
Duration;8;tryFind ;123;;;;;;
Duration;8;tryFind ;123;;;;;;
Duration;10;tryFind ;123;;;;;;
Duration;12;tryFind ;123;;;;;;
Duration;6;tryFind ;123;;;;;;
Duration;6;insert ;124;;;;;;
Duration;6;insert ;125;;;;;;
Duration;4;tryFind ;125;;;;;;
Duration;6;tryFind ;125;;;;;;
Duration;5;tryFind ;125;;;;;;
Duration;20;remove ;124;;;;;;
Duration;4;tryFind ;124;;;;;;
Duration;18;remove ;123;;;;;;
Duration;9;remove ;122;;;;;;
Duration;3;tryFind ;122;;;;;;
Duration;6;tryFind ;122;;;;;;
Duration;11;remove ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;9;remove ;120;;;;;;
Duration;17;remove ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;5;insert ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;17;remove ;119;;;;;;
Duration;15;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;9;remove ;117;;;;;;
Duration;10;remove ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;5;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;7;tryFind ;116;;;;;;
Duration;10;remove ;115;;;;;;
Duration;6;insert ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;4;tryFind ;116;;;;;;
Duration;7;insert ;117;;;;;;
Duration;4;tryFind ;117;;;;;;
Duration;6;insert ;118;;;;;;
Duration;7;insert ;119;;;;;;
Duration;3;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;6;tryFind ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;6;insert ;120;;;;;;
Duration;7;insert ;121;;;;;;
Duration;9;remove ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;5;tryFind ;120;;;;;;
Duration;11;remove ;119;;;;;;
Duration;4;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;5;tryFind ;119;;;;;;
Duration;6;insert ;120;;;;;;
Duration;6;insert ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;2;tryFind ;121;;;;;;
Duration;6;tryFind ;121;;;;;;
Duration;5;insert ;122;;;;;;
Duration;4;tryFind ;122;;;;;;
Duration;5;tryFind ;122;;;;;;
Duration;7;insert ;123;;;;;;
Duration;9;remove ;122;;;;;;
Duration;5;tryFind ;122;;;;;;
Duration;6;insert ;123;;;;;;
Duration;7;insert ;124;;;;;;
Duration;5;tryFind ;124;;;;;;
Duration;4;tryFind ;124;;;;;;
Duration;8;remove ;123;;;;;;
Duration;6;tryFind ;123;;;;;;
Duration;6;tryFind ;123;;;;;;
Duration;8;remove ;122;;;;;;
Duration;5;tryFind ;122;;;;;;
Duration;10;remove ;121;;;;;;
Duration;8;insert ;122;;;;;;
Duration;4;tryFind ;122;;;;;;
Duration;5;tryFind ;122;;;;;;
Duration;5;tryFind ;122;;;;;;
Duration;4;tryFind ;122;;;;;;
Duration;10;remove ;121;;;;;;
Duration;8;remove ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;8;insert ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;18;remove ;120;;;;;;
Duration;9;remove ;119;;;;;;
Duration;8;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;9;insert ;119;;;;;;
Duration;18;remove ;118;;;;;;
Duration;5;tryFind ;118;;;;;;
Duration;7;insert ;119;;;;;;
Duration;6;insert ;120;;;;;;
Duration;6;tryFind ;120;;;;;;
Duration;4;tryFind ;120;;;;;;
Duration;7;insert ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;5;tryFind ;121;;;;;;
Duration;7;insert ;122;;;;;;
Duration;7;insert ;123;;;;;;
Duration;5;tryFind ;123;;;;;;
Duration;7;insert ;124;;;;;;
Duration;7;insert ;125;;;;;;
Duration;5;tryFind ;125;;;;;;
Duration;6;insert ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;6;tryFind ;126;;;;;;
Duration;6;insert ;127;;;;;;
Duration;5;tryFind ;127;;;;;;
Duration;4;tryFind ;127;;;;;;
Duration;11;remove ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;6;tryFind ;126;;;;;;
Duration;18;remove ;125;;;;;;
Duration;6;insert ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;3;tryFind ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;3;tryFind ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;9;insert ;127;;;;;;
Duration;9;remove ;126;;;;;;
Duration;6;tryFind ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;6;tryFind ;126;;;;;;
Duration;11;remove ;125;;;;;;
Duration;6;insert ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;11;remove ;125;;;;;;
Duration;5;tryFind ;125;;;;;;
Duration;5;tryFind ;125;;;;;;
Duration;6;insert ;126;;;;;;
Duration;6;insert ;127;;;;;;
Duration;2;tryFind ;127;;;;;;
Duration;6;insert ;128;;;;;;
Duration;3;tryFind ;128;;;;;;
Duration;8;insert ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;6;insert ;130;;;;;;
Duration;6;tryFind ;130;;;;;;
Duration;11;remove ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;6;insert ;130;;;;;;
Duration;6;insert ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;6;tryFind ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;10;remove ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;10;remove ;131;;;;;;
Duration;10;remove ;130;;;;;;
Duration;8;insert ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;6;tryFind ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;3;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;3;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;7;insert ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;27;remove ;131;;;;;;
Duration;3;tryFind ;131;;;;;;
Duration;7;insert ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;18;remove ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;17;insert ;132;;;;;;
Duration;9;remove ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;4;insert ;132;;;;;;
Duration;6;insert ;133;;;;;;
Duration;5;insert ;134;;;;;;
Duration;4;tryFind ;134;;;;;;
Duration;18;remove ;133;;;;;;
Duration;3;tryFind ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;20;remove ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;7;insert ;133;;;;;;
Duration;7;insert ;134;;;;;;
Duration;4;tryFind ;134;;;;;;
Duration;16;remove ;133;;;;;;
Duration;3;tryFind ;133;;;;;;
Duration;7;insert ;134;;;;;;
Duration;17;remove ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;17;insert ;134;;;;;;
Duration;3;tryFind ;134;;;;;;
Duration;4;tryFind ;134;;;;;;
Duration;18;remove ;133;;;;;;
Duration;10;remove ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;8;insert ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;17;remove ;132;;;;;;
Duration;3;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;18;remove ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;10;remove ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;6;tryFind ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;5;insert ;131;;;;;;
Duration;10;remove ;130;;;;;;
Duration;9;remove ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;7;tryFind ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;8;insert ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;6;tryFind ;130;;;;;;
Duration;7;insert ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;14;remove ;130;;;;;;
Duration;7;insert ;131;;;;;;
Duration;5;insert ;132;;;;;;
Duration;10;remove ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;16;remove ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;20;remove ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;9;remove ;128;;;;;;
Duration;4;tryFind ;128;;;;;;
Duration;4;tryFind ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;7;insert ;129;;;;;;
Duration;2;tryFind ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;7;insert ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;6;insert ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;3;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;22;remove ;131;;;;;;
Duration;16;remove ;130;;;;;;
Duration;6;insert ;131;;;;;;
Duration;18;remove ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;7;insert ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;11;remove ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;7;insert ;133;;;;;;
Duration;7;insert ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;9;insert ;135;;;;;;
Duration;6;tryFind ;135;;;;;;
Duration;4;tryFind ;135;;;;;;
Duration;5;tryFind ;135;;;;;;
Duration;10;remove ;134;;;;;;
Duration;10;remove ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;4;tryFind ;133;;;;;;
Duration;6;insert ;134;;;;;;
Duration;11;remove ;133;;;;;;
Duration;7;insert ;134;;;;;;
Duration;19;remove ;133;;;;;;
Duration;4;tryFind ;133;;;;;;
Duration;9;remove ;132;;;;;;
Duration;6;insert ;133;;;;;;
Duration;7;insert ;134;;;;;;
Duration;7;insert ;135;;;;;;
Duration;7;tryFind ;135;;;;;;
Duration;7;remove ;134;;;;;;
Duration;3;tryFind ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;4;tryFind ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;5;tryFind ;134;;;;;;
Duration;10;remove ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;10;remove ;132;;;;;;
Duration;7;insert ;133;;;;;;
Duration;4;tryFind ;133;;;;;;
Duration;10;remove ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;7;tryFind ;132;;;;;;
Duration;9;remove ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;6;tryFind ;131;;;;;;
Duration;18;remove ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;16;remove ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;7;remove ;128;;;;;;
Duration;6;insert ;129;;;;;;
Duration;16;remove ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;4;tryFind ;128;;;;;;
Duration;1;tryFind ;128;;;;;;
Duration;18;remove ;127;;;;;;
Duration;7;insert ;128;;;;;;
Duration;10;remove ;127;;;;;;
Duration;11;remove ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;6;tryFind ;126;;;;;;
Duration;11;remove ;125;;;;;;
Duration;6;insert ;126;;;;;;
Duration;4;tryFind ;126;;;;;;
Duration;5;tryFind ;126;;;;;;
Duration;7;insert ;127;;;;;;
Duration;7;insert ;128;;;;;;
Duration;10;remove ;127;;;;;;
Duration;9;remove ;126;;;;;;
Duration;18;remove ;125;;;;;;
Duration;7;insert ;126;;;;;;
Duration;5;insert ;127;;;;;;
Duration;7;insert ;128;;;;;;
Duration;7;tryFind ;128;;;;;;
Duration;11;remove ;127;;;;;;
Duration;5;tryFind ;127;;;;;;
Duration;5;tryFind ;127;;;;;;
Duration;6;insert ;128;;;;;;
Duration;5;insert ;129;;;;;;
Duration;5;tryFind ;129;;;;;;
Duration;6;insert ;130;;;;;;
Duration;3;tryFind ;130;;;;;;
Duration;6;tryFind ;130;;;;;;
Duration;6;insert ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;6;insert ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;16;remove ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;4;insert ;132;;;;;;
Duration;3;tryFind ;132;;;;;;
Duration;10;remove ;131;;;;;;
Duration;1;tryFind ;131;;;;;;
Duration;3;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;7;insert ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;5;insert ;133;;;;;;
Duration;10;remove ;132;;;;;;
Duration;7;insert ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;17;remove ;132;;;;;;
Duration;7;insert ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;7;tryFind ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;4;tryFind ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;5;tryFind ;133;;;;;;
Duration;6;tryFind ;133;;;;;;
Duration;9;remove ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;6;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;5;tryFind ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;4;tryFind ;132;;;;;;
Duration;9;remove ;131;;;;;;
Duration;10;remove ;130;;;;;;
Duration;5;tryFind ;130;;;;;;
Duration;10;remove ;129;;;;;;
Duration;6;insert ;130;;;;;;
Duration;6;insert ;131;;;;;;
Duration;5;tryFind ;131;;;;;;
Duration;4;tryFind ;131;;;;;;
Duration;17;remove ;130;;;;;;
Duration;9;tryFind ;130;;;;;;
Duration;32;remove ;129;;;;;;
Duration;6;tryFind ;129;;;;;;
Duration;12;remove ;128;;;;;;
Duration;8;insert ;129;;;;;;
Duration;4;tryFind ;129;;;;;;
Duration;17;remove ;128;;;;;;
Duration;6;tryFind ;128;;;;;;
Duration;3;tryFind ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;3;tryFind ;128;;;;;;
Duration;6;tryFind ;128;;;;;;
Duration;5;tryFind ;128;;;;;;
Duration;8;insert ;129;;;;;;
Duration;8;insert ;130;;;;;;
Duration;4;tryFind ;130;;;;;;
Duration;7;insert ;131;;;;;;
Duration;10;remove ;130;;;;;;
Duration;6;tryFind ;130;;;;;;
