Duration;2691;9;remove ;
Duration;2691;9;remove ;
Duration;19;8;remove ;
Duration;10;7;remove ;
Duration;8;6;remove ;
Duration;8;5;remove ;
Duration;8;4;remove ;
Duration;7;3;remove ;
Duration;8;2;remove ;
Duration;5;1;remove ;
Duration;10;19;remove ;
Duration;13;18;remove ;
Duration;13;17;remove ;
Duration;13;16;remove ;
Duration;8;15;remove ;
Duration;8;14;remove ;
Duration;10;13;remove ;
Duration;8;12;remove ;
Duration;12;11;remove ;
Duration;10;10;remove ;
Duration;20;29;remove ;
Duration;15;28;remove ;
Duration;14;27;remove ;
Duration;20;26;remove ;
Duration;16;25;remove ;
Duration;17;24;remove ;
Duration;12;23;remove ;
Duration;15;22;remove ;
Duration;15;22;remove ;
Duration;28;21;remove ;
Duration;20;39;remove ;
Duration;16;38;remove ;
Duration;19;37;remove ;
Duration;28;36;remove ;
Duration;28;36;remove ;
Duration;73;35;remove ;
Duration;41;34;remove ;
Duration;58;33;remove ;
Duration;96;32;remove ;
Duration;47;31;remove ;
Duration;110;49;remove ;
Duration;105;48;remove ;
Duration;43;47;remove ;
Duration;75;46;remove ;
Duration;33;45;remove ;
Duration;64;44;remove ;
Duration;64;43;remove ;
Duration;113;42;remove ;
Duration;71;41;remove ;
Duration;97;40;remove ;
Duration;74;59;remove ;
Duration;115;58;remove ;
Duration;127;57;remove ;
Duration;104;56;remove ;
Duration;37;55;remove ;
Duration;61;54;remove ;
Duration;34;53;remove ;
Duration;122;52;remove ;
Duration;123;51;remove ;
Duration;170;50;remove ;
Duration;141;69;remove ;
Duration;141;69;remove ;
Duration;37;68;remove ;
Duration;52;67;remove ;
Duration;41;66;remove ;
Duration;38;65;remove ;
Duration;35;64;remove ;
Duration;8;63;remove ;
Duration;23;62;remove ;
Duration;22;61;remove ;
Duration;30;79;remove ;
Duration;59;78;remove ;
Duration;38;77;remove ;
Duration;15;76;remove ;
Duration;49;75;remove ;
Duration;34;74;remove ;
Duration;22;73;remove ;
Duration;37;72;remove ;
Duration;32;71;remove ;
Duration;42;70;remove ;
Duration;19;89;remove ;
Duration;31;88;remove ;
Duration;40;87;remove ;
Duration;25;86;remove ;
Duration;39;85;remove ;
Duration;15;84;remove ;
Duration;11;83;remove ;
Duration;23;82;remove ;
Duration;34;81;remove ;
Duration;35;80;remove ;
Duration;34;99;remove ;
Duration;31;98;remove ;
Duration;54;97;remove ;
Duration;45;96;remove ;
Duration;17;95;remove ;
Duration;41;94;remove ;
Duration;12;93;remove ;
Duration;26;92;remove ;
Duration;33;91;remove ;
Duration;14;90;remove ;
Duration;40;109;remove ;
Duration;28;108;remove ;
Duration;40;107;remove ;
Duration;58;106;remove ;
Duration;40;105;remove ;
Duration;24;104;remove ;
Duration;48;103;remove ;
Duration;22;102;remove ;
Duration;19;101;remove ;
Duration;46;100;remove ;
Duration;25;119;remove ;
Duration;65;118;remove ;
Duration;19;117;remove ;
Duration;56;116;remove ;
Duration;63;115;remove ;
Duration;39;114;remove ;
Duration;32;113;remove ;
Duration;57;112;remove ;
Duration;19;111;remove ;
Duration;27;110;remove ;
Duration;33;129;remove ;
Duration;30;128;remove ;
Duration;64;127;remove ;
Duration;41;126;remove ;
Duration;22;125;remove ;
Duration;51;124;remove ;
Duration;16;123;remove ;
Duration;64;122;remove ;
Duration;19;121;remove ;
Duration;8;120;remove ;
Duration;15;139;remove ;
Duration;45;138;remove ;
Duration;38;137;remove ;
Duration;31;136;remove ;
Duration;63;135;remove ;
Duration;20;134;remove ;
Duration;28;133;remove ;
Duration;10;132;remove ;
Duration;53;131;remove ;
Duration;26;130;remove ;
Duration;71;149;remove ;
Duration;65;148;remove ;
Duration;61;147;remove ;
Duration;52;146;remove ;
Duration;26;145;remove ;
Duration;22;144;remove ;
Duration;12;143;remove ;
Duration;22;142;remove ;
Duration;44;141;remove ;
Duration;57;140;remove ;
Duration;23;159;remove ;
Duration;88;158;remove ;
Duration;56;157;remove ;
Duration;21;156;remove ;
Duration;86;155;remove ;
Duration;22;154;remove ;
Duration;7;153;remove ;
Duration;62;152;remove ;
Duration;65;151;remove ;
Duration;27;150;remove ;
Duration;86;169;remove ;
Duration;52;168;remove ;
Duration;44;167;remove ;
Duration;44;167;remove ;
Duration;14;166;remove ;
Duration;36;165;remove ;
Duration;53;164;remove ;
Duration;47;163;remove ;
Duration;78;162;remove ;
Duration;16;161;remove ;
Duration;96;179;remove ;
Duration;30;178;remove ;
Duration;25;177;remove ;
Duration;14;176;remove ;
Duration;99;175;remove ;
Duration;36;174;remove ;
Duration;81;173;remove ;
Duration;16;172;remove ;
Duration;74;171;remove ;
Duration;51;170;remove ;
Duration;80;189;remove ;
Duration;81;188;remove ;
Duration;37;187;remove ;
Duration;105;186;remove ;
Duration;101;185;remove ;
Duration;28;184;remove ;
Duration;59;183;remove ;
Duration;35;182;remove ;
Duration;45;181;remove ;
Duration;68;180;remove ;
Duration;20;199;remove ;
Duration;91;198;remove ;
Duration;83;197;remove ;
Duration;18;196;remove ;
Duration;32;195;remove ;
Duration;81;194;remove ;
Duration;78;193;remove ;
Duration;29;192;remove ;
Duration;29;192;remove ;
Duration;36;191;remove ;
Duration;28;209;remove ;
Duration;78;208;remove ;
Duration;101;207;remove ;
Duration;109;206;remove ;
Duration;9;205;remove ;
Duration;56;204;remove ;
Duration;62;203;remove ;
Duration;31;202;remove ;
Duration;48;201;remove ;
Duration;58;200;remove ;
Duration;23;219;remove ;
Duration;99;218;remove ;
Duration;83;217;remove ;
Duration;84;216;remove ;
Duration;59;215;remove ;
Duration;70;214;remove ;
Duration;58;213;remove ;
Duration;131;212;remove ;
