Info;Testing script B;;;;;;;;
Duration;1;tryFind ;0;;;;poèet;suma èasov;priemer
Duration;8;remove ;159;;;;;;
Duration;4;tryFind ;159;;;;;;
Duration;3;tryFind ;159;;;;;;
Duration;5;insert ;160;;;;;;
Duration;9;remove ;159;;;;;;
Duration;5;insert ;160;;;;;;
Duration;7;insert ;161;;;;;;
Duration;10;remove ;160;;;;;;
Duration;5;tryFind ;160;;;;;;
Duration;4;tryFind ;160;;;;;;
Duration;9;remove ;159;;;;;;
Duration;6;insert ;160;;;;;;
Duration;8;remove ;159;;;;;;
Duration;17;remove ;158;;;;;;
Duration;4;insert ;159;;;;;;
Duration;8;insert ;160;;;;;;
Duration;9;remove ;159;;;;;;
Duration;9;remove ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;4;tryFind ;159;;;;;;
Duration;10;remove ;158;;;;;;
Duration;10;remove ;157;;;;;;
Duration;4;tryFind ;157;;;;;;
Duration;16;remove ;156;;;;;;
Duration;7;remove ;155;;;;;;
Duration;6;insert ;156;;;;;;
Duration;8;insert ;157;;;;;;
Duration;5;insert ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;9;remove ;158;;;;;;
Duration;9;remove ;157;;;;;;
Duration;6;insert ;158;;;;;;
Duration;7;insert ;159;;;;;;
Duration;9;remove ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;15;remove ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;17;remove ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;4;tryFind ;159;;;;;;
Duration;4;tryFind ;159;;;;;;
Duration;7;insert ;160;;;;;;
Duration;18;remove ;159;;;;;;
Duration;9;remove ;158;;;;;;
Duration;16;remove ;157;;;;;;
Duration;4;tryFind ;157;;;;;;
Duration;5;insert ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;20;remove ;158;;;;;;
Duration;15;remove ;157;;;;;;
Duration;6;insert ;158;;;;;;
Duration;9;remove ;157;;;;;;
Duration;9;remove ;156;;;;;;
Duration;4;insert ;157;;;;;;
Duration;7;insert ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;8;remove ;158;;;;;;
Duration;8;remove ;157;;;;;;
Duration;8;remove ;156;;;;;;
Duration;4;insert ;157;;;;;;
Duration;3;tryFind ;157;;;;;;
Duration;4;tryFind ;157;;;;;;
Duration;4;tryFind ;157;;;;;;
Duration;6;insert ;158;;;;;;
Duration;6;insert ;159;;;;;;
Duration;5;insert ;160;;;;;;
Duration;6;insert ;161;;;;;;
Duration;5;insert ;162;;;;;;
Duration;5;tryFind ;162;;;;;;
Duration;16;remove ;161;;;;;;
Duration;5;insert ;162;;;;;;
Duration;16;remove ;161;;;;;;
Duration;7;insert ;162;;;;;;
Duration;10;remove ;161;;;;;;
Duration;16;remove ;160;;;;;;
Duration;6;insert ;161;;;;;;
Duration;18;remove ;160;;;;;;
Duration;6;insert ;161;;;;;;
Duration;9;remove ;160;;;;;;
Duration;16;remove ;159;;;;;;
Duration;5;insert ;160;;;;;;
Duration;4;tryFind ;160;;;;;;
Duration;5;insert ;161;;;;;;
Duration;3;tryFind ;161;;;;;;
Duration;10;remove ;160;;;;;;
Duration;4;tryFind ;160;;;;;;
Duration;12;remove ;159;;;;;;
Duration;6;insert ;160;;;;;;
Duration;7;insert ;161;;;;;;
Duration;5;insert ;162;;;;;;
Duration;6;insert ;163;;;;;;
Duration;6;insert ;164;;;;;;
Duration;6;insert ;165;;;;;;
Duration;4;tryFind ;165;;;;;;
Duration;6;insert ;166;;;;;;
Duration;8;remove ;165;;;;;;
Duration;4;tryFind ;165;;;;;;
Duration;6;insert ;166;;;;;;
Duration;6;insert ;167;;;;;;
Duration;7;insert ;168;;;;;;
Duration;6;insert ;169;;;;;;
Duration;19;remove ;168;;;;;;
Duration;7;insert ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;7;insert ;171;;;;;;
Duration;15;remove ;170;;;;;;
Duration;15;remove ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;4;tryFind ;170;;;;;;
Duration;7;insert ;171;;;;;;
Duration;18;remove ;170;;;;;;
Duration;18;remove ;169;;;;;;
Duration;8;remove ;168;;;;;;
Duration;4;insert ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;6;insert ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;7;insert ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;5;insert ;173;;;;;;
Duration;9;remove ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;6;insert ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;17;remove ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;9;remove ;177;;;;;;
Duration;4;tryFind ;177;;;;;;
Duration;3;tryFind ;177;;;;;;
Duration;3;tryFind ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;17;remove ;177;;;;;;
Duration;18;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;10;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;8;insert ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;6;tryFind ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;9;remove ;180;;;;;;
Duration;6;insert ;181;;;;;;
Duration;11;remove ;180;;;;;;
Duration;3;tryFind ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;5;tryFind ;178;;;;;;
Duration;5;tryFind ;178;;;;;;
Duration;8;remove ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;4;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;8;remove ;180;;;;;;
Duration;16;remove ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;17;remove ;179;;;;;;
Duration;5;tryFind ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;10;remove ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;8;remove ;177;;;;;;
Duration;7;insert ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;4;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;6;insert ;182;;;;;;
Duration;8;remove ;181;;;;;;
Duration;6;tryFind ;181;;;;;;
Duration;4;tryFind ;181;;;;;;
Duration;5;tryFind ;181;;;;;;
Duration;5;insert ;182;;;;;;
Duration;9;remove ;181;;;;;;
Duration;8;remove ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;3;tryFind ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;4;tryFind ;180;;;;;;
Duration;4;tryFind ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;10;remove ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;6;insert ;182;;;;;;
Duration;7;insert ;183;;;;;;
Duration;11;remove ;182;;;;;;
Duration;7;insert ;183;;;;;;
Duration;3;tryFind ;183;;;;;;
Duration;4;tryFind ;183;;;;;;
Duration;16;remove ;182;;;;;;
Duration;5;insert ;183;;;;;;
Duration;17;remove ;182;;;;;;
Duration;8;remove ;181;;;;;;
Duration;10;remove ;180;;;;;;
Duration;6;insert ;181;;;;;;
Duration;12;remove ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;10;remove ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;17;remove ;179;;;;;;
Duration;8;remove ;178;;;;;;
Duration;17;remove ;177;;;;;;
Duration;4;tryFind ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;5;tryFind ;178;;;;;;
Duration;11;insert ;179;;;;;;
Duration;33;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;18;remove ;178;;;;;;
Duration;46;remove ;177;;;;;;
Duration;6;tryFind ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;22;insert ;181;;;;;;
Duration;37;remove ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;24;remove ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;17;remove ;179;;;;;;
Duration;6;tryFind ;179;;;;;;
Duration;29;remove ;178;;;;;;
Duration;7;tryFind ;178;;;;;;
Duration;9;remove ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;11;remove ;176;;;;;;
Duration;16;remove ;175;;;;;;
Duration;4;insert ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;5;insert ;179;;;;;;
Duration;20;remove ;178;;;;;;
Duration;10;remove ;177;;;;;;
Duration;3;tryFind ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;8;remove ;176;;;;;;
Duration;7;insert ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;9;remove ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;8;remove ;176;;;;;;
Duration;18;remove ;175;;;;;;
Duration;5;insert ;176;;;;;;
Duration;5;tryFind ;176;;;;;;
Duration;9;remove ;175;;;;;;
Duration;4;insert ;176;;;;;;
Duration;7;insert ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;4;tryFind ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;3;tryFind ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;8;remove ;177;;;;;;
Duration;5;tryFind ;177;;;;;;
Duration;4;tryFind ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;18;remove ;178;;;;;;
Duration;5;tryFind ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;3;tryFind ;181;;;;;;
Duration;3;tryFind ;181;;;;;;
Duration;5;insert ;182;;;;;;
Duration;13;remove ;181;;;;;;
Duration;5;insert ;182;;;;;;
Duration;9;remove ;181;;;;;;
Duration;14;remove ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;3;tryFind ;180;;;;;;
Duration;18;remove ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;8;remove ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;7;insert ;181;;;;;;
Duration;18;remove ;180;;;;;;
Duration;15;remove ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;15;remove ;178;;;;;;
Duration;5;tryFind ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;4;insert ;180;;;;;;
Duration;14;remove ;179;;;;;;
Duration;5;tryFind ;179;;;;;;
Duration;5;tryFind ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;8;remove ;178;;;;;;
Duration;8;insert ;179;;;;;;
Duration;3;tryFind ;179;;;;;;
Duration;4;tryFind ;179;;;;;;
Duration;11;remove ;178;;;;;;
Duration;9;remove ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;7;insert ;179;;;;;;
Duration;4;tryFind ;179;;;;;;
Duration;10;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;5;tryFind ;179;;;;;;
Duration;11;remove ;178;;;;;;
Duration;5;insert ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;10;remove ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;16;remove ;179;;;;;;
Duration;16;remove ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;16;remove ;177;;;;;;
Duration;11;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;6;tryFind ;177;;;;;;
Duration;11;remove ;176;;;;;;
Duration;5;tryFind ;176;;;;;;
Duration;5;tryFind ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;4;tryFind ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;10;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;17;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;16;remove ;176;;;;;;
Duration;10;remove ;175;;;;;;
Duration;5;insert ;176;;;;;;
Duration;7;insert ;177;;;;;;
Duration;4;tryFind ;177;;;;;;
Duration;7;insert ;178;;;;;;
Duration;16;remove ;177;;;;;;
Duration;17;remove ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;19;remove ;179;;;;;;
Duration;8;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;3;tryFind ;180;;;;;;
Duration;16;remove ;179;;;;;;
Duration;7;insert ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;18;remove ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;10;remove ;178;;;;;;
Duration;4;insert ;179;;;;;;
Duration;4;insert ;180;;;;;;
Duration;4;insert ;181;;;;;;
Duration;9;remove ;180;;;;;;
Duration;17;remove ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;14;remove ;178;;;;;;
Duration;17;remove ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;11;remove ;175;;;;;;
Duration;7;insert ;176;;;;;;
Duration;6;insert ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;6;tryFind ;178;;;;;;
Duration;9;remove ;177;;;;;;
Duration;10;remove ;176;;;;;;
Duration;8;insert ;177;;;;;;
Duration;16;remove ;176;;;;;;
Duration;10;remove ;175;;;;;;
Duration;9;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;5;insert ;176;;;;;;
Duration;18;remove ;175;;;;;;
Duration;17;remove ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;19;remove ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;10;remove ;174;;;;;;
Duration;9;remove ;173;;;;;;
Duration;9;insert ;174;;;;;;
Duration;4;tryFind ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;17;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;15;remove ;174;;;;;;
Duration;15;remove ;173;;;;;;
Duration;10;remove ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;20;remove ;171;;;;;;
Duration;7;insert ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;8;remove ;171;;;;;;
Duration;6;tryFind ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;15;remove ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;7;insert ;171;;;;;;
Duration;11;remove ;170;;;;;;
Duration;11;remove ;169;;;;;;
Duration;5;insert ;170;;;;;;
Duration;9;remove ;169;;;;;;
Duration;7;insert ;170;;;;;;
Duration;5;insert ;171;;;;;;
Duration;6;insert ;172;;;;;;
Duration;11;remove ;171;;;;;;
Duration;6;insert ;172;;;;;;
Duration;16;remove ;171;;;;;;
Duration;5;insert ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;16;remove ;173;;;;;;
Duration;4;tryFind ;173;;;;;;
Duration;16;remove ;172;;;;;;
Duration;9;remove ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;8;remove ;170;;;;;;
Duration;18;remove ;169;;;;;;
Duration;5;insert ;170;;;;;;
Duration;12;remove ;169;;;;;;
Duration;8;remove ;168;;;;;;
Duration;10;remove ;167;;;;;;
Duration;5;insert ;168;;;;;;
Duration;5;insert ;169;;;;;;
Duration;7;remove ;168;;;;;;
Duration;7;remove ;167;;;;;;
Duration;18;remove ;166;;;;;;
Duration;16;remove ;165;;;;;;
Duration;6;insert ;166;;;;;;
Duration;4;insert ;167;;;;;;
Duration;5;insert ;168;;;;;;
Duration;6;insert ;169;;;;;;
Duration;9;remove ;168;;;;;;
Duration;6;insert ;169;;;;;;
Duration;17;remove ;168;;;;;;
Duration;3;tryFind ;168;;;;;;
Duration;9;remove ;167;;;;;;
Duration;6;insert ;168;;;;;;
Duration;5;tryFind ;168;;;;;;
Duration;4;insert ;169;;;;;;
Duration;4;tryFind ;169;;;;;;
Duration;3;tryFind ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;7;insert ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;10;remove ;169;;;;;;
Duration;5;insert ;170;;;;;;
Duration;5;insert ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;5;insert ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;9;remove ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;10;remove ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;10;remove ;172;;;;;;
Duration;8;remove ;171;;;;;;
Duration;7;insert ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;12;remove ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;6;tryFind ;172;;;;;;
Duration;10;remove ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;8;remove ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;9;remove ;169;;;;;;
Duration;5;tryFind ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;7;insert ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;5;tryFind ;170;;;;;;
Duration;11;remove ;169;;;;;;
Duration;6;insert ;170;;;;;;
Duration;4;tryFind ;170;;;;;;
Duration;8;insert ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;4;tryFind ;170;;;;;;
Duration;5;insert ;171;;;;;;
Duration;5;insert ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;5;insert ;174;;;;;;
Duration;5;tryFind ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;8;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;4;tryFind ;175;;;;;;
Duration;9;remove ;174;;;;;;
Duration;8;remove ;173;;;;;;
Duration;12;remove ;172;;;;;;
Duration;5;insert ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;4;tryFind ;174;;;;;;
Duration;9;remove ;173;;;;;;
Duration;5;tryFind ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;8;remove ;173;;;;;;
Duration;11;remove ;172;;;;;;
Duration;9;remove ;171;;;;;;
Duration;18;remove ;170;;;;;;
Duration;16;remove ;169;;;;;;
Duration;7;insert ;170;;;;;;
Duration;5;tryFind ;170;;;;;;
Duration;4;tryFind ;170;;;;;;
Duration;7;remove ;169;;;;;;
Duration;15;remove ;168;;;;;;
Duration;15;remove ;167;;;;;;
Duration;6;insert ;168;;;;;;
Duration;6;insert ;169;;;;;;
Duration;4;tryFind ;169;;;;;;
Duration;3;tryFind ;169;;;;;;
Duration;3;tryFind ;169;;;;;;
Duration;16;remove ;168;;;;;;
Duration;5;insert ;169;;;;;;
Duration;5;insert ;170;;;;;;
Duration;3;tryFind ;170;;;;;;
Duration;5;insert ;171;;;;;;
Duration;9;remove ;170;;;;;;
Duration;5;tryFind ;170;;;;;;
Duration;6;insert ;171;;;;;;
Duration;5;insert ;172;;;;;;
Duration;4;tryFind ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;8;remove ;172;;;;;;
Duration;7;insert ;173;;;;;;
Duration;4;tryFind ;173;;;;;;
Duration;7;insert ;174;;;;;;
Duration;7;remove ;173;;;;;;
Duration;5;insert ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;9;remove ;174;;;;;;
Duration;6;tryFind ;174;;;;;;
Duration;10;remove ;173;;;;;;
Duration;5;insert ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;5;tryFind ;175;;;;;;
Duration;3;tryFind ;175;;;;;;
Duration;7;insert ;176;;;;;;
Duration;17;remove ;175;;;;;;
Duration;7;insert ;176;;;;;;
Duration;11;remove ;175;;;;;;
Duration;10;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;19;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;6;insert ;176;;;;;;
Duration;7;insert ;177;;;;;;
Duration;5;insert ;178;;;;;;
Duration;15;remove ;177;;;;;;
Duration;10;remove ;176;;;;;;
Duration;16;remove ;175;;;;;;
Duration;10;remove ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;10;remove ;174;;;;;;
Duration;10;remove ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;8;remove ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;4;insert ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;3;tryFind ;178;;;;;;
Duration;17;remove ;177;;;;;;
Duration;9;remove ;176;;;;;;
Duration;17;remove ;175;;;;;;
Duration;4;tryFind ;175;;;;;;
Duration;9;remove ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;16;remove ;174;;;;;;
Duration;5;tryFind ;174;;;;;;
Duration;18;remove ;173;;;;;;
Duration;5;insert ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;15;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;5;insert ;176;;;;;;
Duration;10;remove ;175;;;;;;
Duration;17;remove ;174;;;;;;
Duration;7;insert ;175;;;;;;
Duration;6;insert ;176;;;;;;
Duration;10;remove ;175;;;;;;
Duration;7;insert ;176;;;;;;
Duration;10;remove ;175;;;;;;
Duration;5;tryFind ;175;;;;;;
Duration;15;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;16;remove ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;11;remove ;174;;;;;;
Duration;9;remove ;173;;;;;;
Duration;8;insert ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;6;insert ;176;;;;;;
Duration;9;remove ;175;;;;;;
Duration;6;tryFind ;175;;;;;;
Duration;15;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;10;remove ;174;;;;;;
Duration;4;tryFind ;174;;;;;;
Duration;9;remove ;173;;;;;;
Duration;17;remove ;172;;;;;;
Duration;8;remove ;171;;;;;;
Duration;6;insert ;172;;;;;;
Duration;8;remove ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;4;tryFind ;171;;;;;;
Duration;6;tryFind ;171;;;;;;
Duration;7;insert ;172;;;;;;
Duration;10;remove ;171;;;;;;
Duration;5;insert ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;17;remove ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;8;remove ;172;;;;;;
Duration;6;insert ;173;;;;;;
Duration;4;tryFind ;173;;;;;;
Duration;9;remove ;172;;;;;;
Duration;5;insert ;173;;;;;;
Duration;6;insert ;174;;;;;;
Duration;6;insert ;175;;;;;;
Duration;9;remove ;174;;;;;;
Duration;5;insert ;175;;;;;;
Duration;7;insert ;176;;;;;;
Duration;4;tryFind ;176;;;;;;
Duration;5;insert ;177;;;;;;
Duration;3;tryFind ;177;;;;;;
Duration;5;tryFind ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;4;tryFind ;179;;;;;;
Duration;5;tryFind ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;4;insert ;181;;;;;;
Duration;6;insert ;182;;;;;;
Duration;7;insert ;183;;;;;;
Duration;9;remove ;182;;;;;;
Duration;4;tryFind ;182;;;;;;
Duration;4;tryFind ;182;;;;;;
Duration;5;insert ;183;;;;;;
Duration;5;tryFind ;183;;;;;;
Duration;5;insert ;184;;;;;;
Duration;5;insert ;185;;;;;;
Duration;16;remove ;184;;;;;;
Duration;10;remove ;183;;;;;;
Duration;6;insert ;184;;;;;;
Duration;6;insert ;185;;;;;;
Duration;9;remove ;184;;;;;;
Duration;18;remove ;183;;;;;;
Duration;18;remove ;182;;;;;;
Duration;5;tryFind ;182;;;;;;
Duration;17;remove ;181;;;;;;
Duration;10;remove ;180;;;;;;
Duration;7;insert ;181;;;;;;
Duration;16;remove ;180;;;;;;
Duration;6;insert ;181;;;;;;
Duration;5;insert ;182;;;;;;
Duration;7;insert ;183;;;;;;
Duration;10;remove ;182;;;;;;
Duration;17;remove ;181;;;;;;
Duration;9;remove ;180;;;;;;
Duration;8;remove ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;6;tryFind ;180;;;;;;
Duration;18;remove ;179;;;;;;
Duration;6;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;15;remove ;180;;;;;;
Duration;7;insert ;181;;;;;;
Duration;6;insert ;182;;;;;;
Duration;4;tryFind ;182;;;;;;
Duration;7;insert ;183;;;;;;
Duration;4;tryFind ;183;;;;;;
Duration;10;remove ;182;;;;;;
Duration;5;insert ;183;;;;;;
Duration;9;insert ;184;;;;;;
Duration;5;insert ;185;;;;;;
Duration;10;remove ;184;;;;;;
Duration;9;remove ;183;;;;;;
Duration;9;remove ;182;;;;;;
Duration;16;remove ;181;;;;;;
Duration;7;tryFind ;181;;;;;;
Duration;19;remove ;180;;;;;;
Duration;5;tryFind ;180;;;;;;
Duration;15;remove ;179;;;;;;
Duration;4;tryFind ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;10;remove ;179;;;;;;
Duration;10;remove ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;5;insert ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;5;insert ;179;;;;;;
Duration;9;remove ;178;;;;;;
Duration;4;tryFind ;178;;;;;;
Duration;18;remove ;177;;;;;;
Duration;6;insert ;178;;;;;;
Duration;5;insert ;179;;;;;;
Duration;10;remove ;178;;;;;;
Duration;27;remove ;177;;;;;;
Duration;7;insert ;178;;;;;;
Duration;6;insert ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;9;remove ;179;;;;;;
Duration;5;insert ;180;;;;;;
Duration;5;insert ;181;;;;;;
Duration;6;insert ;182;;;;;;
Duration;5;insert ;183;;;;;;
Duration;7;insert ;184;;;;;;
Duration;6;insert ;185;;;;;;
Duration;7;insert ;186;;;;;;
Duration;6;insert ;187;;;;;;
Duration;17;remove ;186;;;;;;
Duration;6;insert ;187;;;;;;
Duration;7;remove ;186;;;;;;
Duration;4;tryFind ;186;;;;;;
Duration;12;remove ;185;;;;;;
Duration;5;insert ;186;;;;;;
Duration;6;insert ;187;;;;;;
Duration;7;insert ;188;;;;;;
Duration;6;insert ;189;;;;;;
Duration;11;remove ;188;;;;;;
Duration;8;insert ;189;;;;;;
Duration;16;remove ;188;;;;;;
Duration;9;remove ;187;;;;;;
Duration;6;insert ;188;;;;;;
Duration;6;insert ;189;;;;;;
